,user_id,gender,postal_code,temperature,temp_max,temp_min,avg_temp,city
2613,2673,male,20772,61.74,67.71,57.36,62.535,Upper Marlboro
2614,2674,male,46406,66.54,77.02,62.55,69.785,Gary
2615,2677,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2616,2678,male,49858,68.05,68.05,64.81,66.43,Menominee
2618,2683,male,25839,60.3,64.49,57.6,61.045,Fairdale
2620,2689,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2621,2690,male,36083,70.74,72.91,67.68,70.295,Tuskegee
2622,2691,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2623,2696,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2624,2697,male,89138,81.09,84.27,79.9,82.08500000000001,Las Vegas
2626,2699,male,98661,67.95,71.04,64.11,67.575,Vancouver
2627,2705,male,48047,62.02,66.0,58.51,62.254999999999995,New Baltimore
2628,2708,male,76018,77.2,80.56,73.53,77.045,Arlington
2629,2709,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2630,2710,male,44129,58.48,63.27,53.13,58.2,Cleveland
2631,2714,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2632,2716,male,32817,75.74,78.12,73.09,75.605,Orlando
2633,2719,male,89138,81.09,84.27,79.9,82.08500000000001,Las Vegas
2634,2723,male,44129,58.48,63.27,53.13,58.2,Cleveland
2635,2724,male,32817,75.74,78.12,73.09,75.605,Orlando
2636,2725,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2637,2726,male,33009,77.41,80.62,73.4,77.01,Hallandale
2638,2727,male,36083,70.74,72.91,67.68,70.295,Tuskegee
2639,2732,male,33141,75.78,80.62,73.42,77.02000000000001,Miami Beach
2640,2733,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2641,2735,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2642,2736,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2643,2738,male,44129,58.48,63.27,53.13,58.2,Cleveland
2644,2739,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2645,2741,male,44129,58.48,63.27,53.13,58.2,Cleveland
2646,2742,male,46217,67.01,71.46,63.68,67.57,Indianapolis
2647,2743,male,39643,67.53,69.17,67.51,68.34,Kokomo
2648,2747,male,75234,77.63,80.65,73.31,76.98,Dallas
2649,2749,male,75234,77.63,80.65,73.31,76.98,Dallas
2650,2753,male,48047,62.02,66.0,58.51,62.254999999999995,New Baltimore
2651,2758,male,34474,74.75,75.18,72.99,74.08500000000001,Ocala
2652,2766,male,42754,68.11,68.22,61.97,65.095,Leitchfield
2653,2777,male,48047,62.02,66.0,58.51,62.254999999999995,New Baltimore
2654,2781,male,48047,62.02,66.0,58.51,62.254999999999995,New Baltimore
2655,2783,male,60543,68.79,72.93,64.69,68.81,Oswego
2656,2786,male,13041,47.75,51.8,44.89,48.345,Clay
2657,2787,male,13041,47.75,51.8,44.89,48.345,Clay
2658,2789,male,48047,62.02,66.0,58.51,62.254999999999995,New Baltimore
2659,2790,male,21213,61.36,66.97,55.45,61.21,Baltimore
2660,2791,male,48047,62.02,66.0,58.51,62.254999999999995,New Baltimore
2662,2795,male,13041,47.75,51.8,44.89,48.345,Clay
2663,2805,male,13041,47.75,51.8,44.89,48.345,Clay
2665,2807,male,19530,54.54,60.15,50.58,55.364999999999995,Kutztown
2666,2808,male,19530,54.54,60.15,50.58,55.364999999999995,Kutztown
2667,2809,male,76528,79.12,80.82,77.76,79.28999999999999,Gatesville
2668,2810,male,42754,68.11,68.22,61.97,65.095,Leitchfield
2669,2811,male,30024,65.75,70.11,60.96,65.535,Suwanee
2670,2815,male,10460,63.55,69.71,53.11,61.41,Bronx
2671,2816,male,48017,62.69,65.71,58.24,61.974999999999994,Clawson
2672,2818,male,46307,65.55,70.99,62.2,66.595,Crown Point
2673,2819,male,21213,61.36,66.97,55.45,61.21,Baltimore
2675,2822,male,21213,61.36,66.97,55.45,61.21,Baltimore
2676,2823,male,75243,76.48,80.33,72.16,76.245,Dallas
2677,2826,male,64836,71.46,74.21,66.6,70.405,Carthage
2678,2827,male,60163,70.41,73.94,64.31,69.125,Berkeley
2679,2829,male,60163,70.41,73.94,64.31,69.125,Berkeley
2680,2830,male,43081,63.59,67.57,59.45,63.51,Westerville
2681,2832,male,43081,63.59,67.57,59.45,63.51,Westerville
2682,2839,male,24266,59.25,63.0,54.36,58.68,Lebanon
2683,2843,male,31709,69.01,69.01,69.01,69.01,Americus
2684,2844,male,20783,62.24,67.44,57.45,62.445,Hyattsville
2685,2845,male,34772,74.23,76.17,72.99,74.58,Saint Cloud
2686,2847,male,24266,59.25,63.0,54.36,58.68,Lebanon
2687,2849,male,31709,69.01,69.01,69.01,69.01,Americus
2688,2850,male,40051,63.93,67.32,62.38,64.85,New Haven
2689,2852,male,24266,59.25,63.0,54.36,58.68,Lebanon
2690,2853,male,20783,62.24,67.44,57.45,62.445,Hyattsville
2691,2854,male,54235,64.63,67.82,64.58,66.19999999999999,Sturgeon Bay
2692,2859,male,31709,69.01,69.01,69.01,69.01,Americus
2693,2864,male,18017,54.95,60.37,50.56,55.465,Bethlehem
2694,2866,male,40051,63.93,67.32,62.38,64.85,New Haven
2695,2871,male,72764,69.48,71.89,65.37,68.63,Springdale
2696,2872,male,28216,66.61,69.75,61.57,65.66,Charlotte
2697,2873,male,76039,77.52,80.89,73.11,77.0,Euless
2698,2876,male,40051,63.93,67.32,62.38,64.85,New Haven
2699,2877,male,38801,75.81,79.09,66.99,73.03999999999999,Tupelo
2700,2880,male,44301,58.5,63.41,53.89,58.65,Akron
2701,2881,male,63110,70.54,74.91,65.14,70.025,Saint Louis
2702,2883,male,40051,63.93,67.32,62.38,64.85,New Haven
2703,2885,male,55449,75.43,78.06,70.95,74.505,Minneapolis
2704,2887,male,27263,64.81,67.24,61.92,64.58,High Point
2705,2888,male,95367,71.67,74.66,67.91,71.285,Riverbank
2706,2889,male,18017,54.95,60.37,50.56,55.465,Bethlehem
2707,2896,male,18017,54.95,60.37,50.56,55.465,Bethlehem
2708,2902,male,27263,64.81,67.24,61.92,64.58,High Point
2709,2903,male,27263,64.81,67.24,61.92,64.58,High Point
2710,2906,male,62203,70.05,75.61,65.39,70.5,East Saint Louis
2711,2907,male,89103,85.68,88.05,83.68,85.86500000000001,Las Vegas
2712,2909,male,37849,64.74,68.05,60.51,64.28,Powell
2714,2911,male,62203,70.05,75.61,65.39,70.5,East Saint Louis
2715,2912,male,18017,54.95,60.37,50.56,55.465,Bethlehem
2716,2913,male,11373,65.1,69.71,54.23,61.97,Elmhurst
2717,2914,male,27263,64.81,67.24,61.92,64.58,High Point
2719,2917,male,30101,67.44,70.86,62.74,66.8,Acworth
2720,2918,male,95367,71.67,74.66,67.91,71.285,Riverbank
2721,2939,male,73112,77.29,80.76,72.59,76.67500000000001,Oklahoma City
2722,2940,male,21120,57.47,63.81,50.83,57.32,Parkton
2723,2948,male,24557,64.2,67.59,60.8,64.195,Gretna
2725,2956,male,21120,57.47,63.81,50.83,57.32,Parkton
2726,2959,male,21120,57.47,63.81,50.83,57.32,Parkton
2727,2964,male,49835,66.02,67.37,65.91,66.64,Garden
2728,2968,male,15650,55.62,59.5,53.62,56.56,Latrobe
2729,2971,male,21619,62.44,68.97,55.9,62.435,Chester
2730,2973,male,28906,63.25,65.61,59.97,62.79,Murphy
2731,2975,male,75092,75.25,77.27,71.35,74.31,Sherman
2733,2979,male,18064,53.64,58.98,49.6,54.29,Nazareth
2734,2980,male,33063,77.7,79.99,73.38,76.685,Pompano Beach
2735,2982,male,28328,67.26,70.84,62.56,66.7,Clinton
2736,2983,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2737,2985,male,21619,62.44,68.97,55.9,62.435,Chester
2739,2987,male,21120,57.47,63.81,50.83,57.32,Parkton
2740,2992,male,20165,61.9,67.24,56.48,61.86,Sterling
2741,2995,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2743,3004,male,33063,77.7,79.99,73.38,76.685,Pompano Beach
2744,3005,male,28328,67.26,70.84,62.56,66.7,Clinton
2745,3006,male,33012,75.67,80.62,73.4,77.01,Hialeah
2746,3007,male,28328,67.26,70.84,62.56,66.7,Clinton
2747,3008,male,15650,55.62,59.5,53.62,56.56,Latrobe
2748,3010,male,21120,57.47,63.81,50.83,57.32,Parkton
2750,3016,male,78934,78.94,80.62,76.95,78.785,Columbus
2751,3017,male,93725,77.05,80.74,72.91,76.82499999999999,Fresno
2752,3018,male,15650,55.62,59.5,53.62,56.56,Latrobe
2753,3019,male,28328,67.26,70.84,62.56,66.7,Clinton
2754,3021,male,20165,61.9,67.24,56.48,61.86,Sterling
2755,3022,male,21120,57.47,63.81,50.83,57.32,Parkton
2756,3023,male,28328,67.26,70.84,62.56,66.7,Clinton
2757,3024,male,28328,67.26,70.84,62.56,66.7,Clinton
2758,3025,male,77450,80.44,82.31,77.86,80.08500000000001,Katy
2759,3036,male,33063,77.7,79.99,73.38,76.685,Pompano Beach
2761,3039,male,33012,75.67,80.62,73.4,77.01,Hialeah
2763,3047,male,33480,75.31,77.05,73.06,75.055,Palm Beach
2764,3048,male,28906,63.25,65.61,59.97,62.79,Murphy
2765,3050,male,27516,65.52,69.82,61.68,65.75,Chapel Hill
2766,3053,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2767,3054,male,44313,58.3,63.63,54.09,58.86,Akron
2768,3055,male,33480,75.31,77.05,73.06,75.055,Palm Beach
2769,3061,male,91702,72.99,77.18,68.14,72.66,Azusa
2770,3062,male,28906,63.25,65.61,59.97,62.79,Murphy
2771,3064,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2772,3065,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2773,3068,male,78210,82.36,84.83,79.14,81.985,San Antonio
2774,3071,male,20165,61.9,67.24,56.48,61.86,Sterling
2775,3073,male,78210,82.36,84.83,79.14,81.985,San Antonio
2776,3075,male,28906,63.25,65.61,59.97,62.79,Murphy
2777,3078,male,36330,71.02,73.53,67.77,70.65,Enterprise
2778,3079,male,28906,63.25,65.61,59.97,62.79,Murphy
2779,3080,male,33881,75.27,76.86,71.38,74.12,Winter Haven
2780,3081,male,37130,68.49,73.47,61.95,67.71000000000001,Murfreesboro
2781,3089,male,78210,82.36,84.83,79.14,81.985,San Antonio
2782,3095,male,33610,75.38,79.07,72.03,75.55,Tampa
2783,3096,male,78210,82.36,84.83,79.14,81.985,San Antonio
2784,3098,male,37130,68.49,73.47,61.95,67.71000000000001,Murfreesboro
2785,3099,male,33063,77.7,79.99,73.38,76.685,Pompano Beach
2786,3101,male,93010,70.21,75.65,67.57,71.61,Camarillo
2787,3104,male,78210,82.36,84.83,79.14,81.985,San Antonio
2788,3105,male,98272,62.31,67.69,57.76,62.724999999999994,Monroe
2789,3108,male,10805,62.69,69.8,53.2,61.5,New Rochelle
2790,3109,male,37130,68.49,73.47,61.95,67.71000000000001,Murfreesboro
2791,3110,male,67401,82.51,82.51,76.93,79.72,Salina
2792,3111,male,98272,62.31,67.69,57.76,62.724999999999994,Monroe
2793,3112,male,44256,58.3,63.21,53.94,58.575,Medina
2794,3113,male,10805,62.69,69.8,53.2,61.5,New Rochelle
2795,3114,male,60187,68.94,73.56,63.91,68.735,Wheaton
2796,3115,male,98272,62.31,67.69,57.76,62.724999999999994,Monroe
2798,3119,male,67401,82.51,82.51,76.93,79.72,Salina
2799,3120,male,37130,68.49,73.47,61.95,67.71000000000001,Murfreesboro
2800,3121,male,98272,62.31,67.69,57.76,62.724999999999994,Monroe
2801,3133,male,37130,68.49,73.47,61.95,67.71000000000001,Murfreesboro
2802,3134,male,98272,62.31,67.69,57.76,62.724999999999994,Monroe
2803,3137,male,24201,62.11,65.52,59.9,62.709999999999994,Bristol
2804,3139,male,37130,68.49,73.47,61.95,67.71000000000001,Murfreesboro
2805,3154,male,67401,82.51,82.51,76.93,79.72,Salina
2806,3158,male,10805,62.69,69.8,53.2,61.5,New Rochelle
2807,3159,male,20011,61.9,67.15,57.15,62.150000000000006,Washington
2808,3161,male,67401,82.51,82.51,76.93,79.72,Salina
2809,3163,male,28037,65.7,69.48,61.3,65.39,Denver
2810,3164,male,33417,75.06,77.0,73.0,75.0,West Palm Beach
2811,3165,male,10805,62.69,69.8,53.2,61.5,New Rochelle
2812,3167,male,67401,82.51,82.51,76.93,79.72,Salina
2813,3168,male,45601,63.59,66.04,61.16,63.6,Chillicothe
2814,3170,male,27516,65.52,69.82,61.68,65.75,Chapel Hill
2815,3171,male,45601,63.59,66.04,61.16,63.6,Chillicothe
2816,3172,male,60625,71.46,75.15,64.74,69.945,Chicago
2817,3174,male,10805,62.69,69.8,53.2,61.5,New Rochelle
2818,3179,male,10805,62.69,69.8,53.2,61.5,New Rochelle
2819,3180,male,77433,80.87,82.78,77.76,80.27000000000001,Cypress
2820,3186,male,19021,59.04,65.23,51.26,58.245000000000005,Croydon
2821,3187,male,45601,63.59,66.04,61.16,63.6,Chillicothe
2822,3190,male,11552,64.72,69.66,55.53,62.595,West Hempstead
2823,3191,male,92083,68.97,73.58,65.95,69.765,Vista
2824,3200,male,92083,68.97,73.58,65.95,69.765,Vista
2825,3202,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2826,3203,male,92083,68.97,73.58,65.95,69.765,Vista
2827,3207,male,92083,68.97,73.58,65.95,69.765,Vista
2828,3210,male,35803,69.69,73.02,64.85,68.935,Huntsville
2829,3212,male,92083,68.97,73.58,65.95,69.765,Vista
2830,3218,male,35803,69.69,73.02,64.85,68.935,Huntsville
2831,3219,male,32204,77.09,80.58,71.38,75.97999999999999,Jacksonville
2832,3220,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2833,3221,male,31709,69.01,69.01,69.01,69.01,Americus
2834,3223,male,92083,68.97,73.58,65.95,69.765,Vista
2835,3230,male,33012,75.67,80.62,73.4,77.01,Hialeah
2836,3231,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2837,3232,male,60502,69.21,73.69,64.81,69.25,Aurora
2838,3233,male,78572,77.13,78.82,76.73,77.775,Mission
2839,3236,male,33012,75.67,80.62,73.4,77.01,Hialeah
2840,3237,male,78572,77.13,78.82,76.73,77.775,Mission
2841,3239,male,78572,77.13,78.82,76.73,77.775,Mission
2842,3240,male,33012,75.67,80.62,73.4,77.01,Hialeah
2843,3241,male,60435,68.68,73.9,65.05,69.475,Joliet
2844,3243,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2846,3246,male,60502,69.21,73.69,64.81,69.25,Aurora
2847,3247,male,33012,75.67,80.62,73.4,77.01,Hialeah
2848,3248,male,78572,77.13,78.82,76.73,77.775,Mission
2850,3250,male,60435,68.68,73.9,65.05,69.475,Joliet
2851,3251,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2852,3253,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2853,3255,male,78572,77.13,78.82,76.73,77.775,Mission
2855,3258,male,78572,77.13,78.82,76.73,77.775,Mission
2856,3261,male,60502,69.21,73.69,64.81,69.25,Aurora
2859,3267,male,91306,70.29,75.04,65.64,70.34,Winnetka
2860,3269,male,78572,77.13,78.82,76.73,77.775,Mission
2863,3274,male,77433,80.87,82.78,77.76,80.27000000000001,Cypress
2864,3275,male,78572,77.13,78.82,76.73,77.775,Mission
2865,3281,male,78249,81.07,82.76,77.76,80.26,San Antonio
2868,3291,male,78249,81.07,82.76,77.76,80.26,San Antonio
2869,3292,male,76116,77.45,79.92,73.65,76.785,Fort Worth
2871,3297,male,92887,72.41,77.67,66.72,72.195,Yorba Linda
2872,3305,male,37660,65.3,67.66,60.01,63.834999999999994,Kingsport
2873,3310,male,27517,66.6,70.57,62.44,66.505,Chapel Hill
2874,3311,male,33181,76.01,80.62,73.42,77.02000000000001,Miami
2875,3315,male,77038,80.71,82.35,77.02,79.685,Houston
2876,3316,male,45177,63.34,67.95,60.01,63.980000000000004,Wilmington
2877,3317,male,29020,66.42,69.76,64.11,66.935,Camden
2878,3318,male,61054,64.09,67.89,59.99,63.94,Mount Morris
2879,3320,male,72601,70.81,72.41,67.06,69.735,Harrison
2880,3321,male,33012,75.67,80.62,73.4,77.01,Hialeah
2881,3322,male,24736,59.47,60.75,53.96,57.355000000000004,Matoaka
2882,3323,male,76544,79.88,80.94,77.27,79.10499999999999,Fort Hood
2883,3324,male,33415,75.34,78.78,73.0,75.89,West Palm Beach
2884,3327,male,77433,80.87,82.78,77.76,80.27000000000001,Cypress
2885,3328,male,17404,55.58,60.4,50.79,55.595,York
2886,3330,male,33415,75.34,78.78,73.0,75.89,West Palm Beach
2887,3331,male,72601,70.81,72.41,67.06,69.735,Harrison
2889,3333,male,17404,55.58,60.4,50.79,55.595,York
2890,3341,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2891,3345,male,33415,75.34,78.78,73.0,75.89,West Palm Beach
2892,3347,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2894,3350,male,33411,75.18,77.99,72.99,75.49,West Palm Beach
2896,3352,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2897,3358,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2898,3359,male,39501,73.38,77.02,69.08,73.05,Gulfport
2899,3360,male,33411,75.18,77.99,72.99,75.49,West Palm Beach
2901,3362,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2902,3363,male,78249,81.07,82.76,77.76,80.26,San Antonio
2903,3365,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2905,3368,male,15224,57.94,61.72,52.72,57.22,Pittsburgh
2906,3372,male,31907,70.25,73.42,65.75,69.58500000000001,Columbus
2907,3373,male,19145,60.19,65.23,53.44,59.335,Philadelphia
2908,3382,male,72601,70.81,72.41,67.06,69.735,Harrison
2909,3384,male,20603,62.49,69.08,57.94,63.51,Waldorf
2910,3385,male,72601,70.81,72.41,67.06,69.735,Harrison
2911,3386,male,75092,75.25,77.27,71.35,74.31,Sherman
2912,3387,male,27529,67.87,71.08,63.55,67.315,Garner
2913,3388,male,27529,67.87,71.08,63.55,67.315,Garner
2914,3391,male,24201,62.11,65.52,59.9,62.709999999999994,Bristol
2915,3392,male,27529,67.87,71.08,63.55,67.315,Garner
2916,3393,male,72601,70.81,72.41,67.06,69.735,Harrison
2917,3399,male,72601,70.81,72.41,67.06,69.735,Harrison
2918,3401,male,48223,62.65,65.86,58.23,62.045,Detroit
2919,3402,male,27529,67.87,71.08,63.55,67.315,Garner
2920,3405,male,27529,67.87,71.08,63.55,67.315,Garner
2921,3409,male,27529,67.87,71.08,63.55,67.315,Garner
2922,3411,male,15236,57.94,60.98,52.63,56.805,Pittsburgh
2923,3412,male,15236,57.94,60.98,52.63,56.805,Pittsburgh
2924,3416,male,29601,64.71,68.36,60.98,64.67,Greenville
2925,3417,male,68512,77.02,78.64,74.93,76.785,Lincoln
2926,3423,male,27529,67.87,71.08,63.55,67.315,Garner
2927,3424,male,27529,67.87,71.08,63.55,67.315,Garner
2928,3426,male,60502,69.21,73.69,64.81,69.25,Aurora
2929,3430,male,55433,75.43,78.17,71.08,74.625,Minneapolis
2930,3432,male,27889,69.44,69.82,68.97,69.395,Washington
2931,3434,male,48223,62.65,65.86,58.23,62.045,Detroit
2932,3435,male,48223,62.65,65.86,58.23,62.045,Detroit
2933,3437,male,48223,62.65,65.86,58.23,62.045,Detroit
2934,3441,male,48223,62.65,65.86,58.23,62.045,Detroit
2935,3442,male,24557,64.2,67.59,60.8,64.195,Gretna
2936,3443,male,72227,71.78,76.24,67.12,71.68,Little Rock
2937,3446,male,48223,62.65,65.86,58.23,62.045,Detroit
2938,3448,male,48223,62.65,65.86,58.23,62.045,Detroit
2939,3452,male,39564,71.08,75.18,69.03,72.105,Ocean Springs
2940,3454,male,33311,77.92,80.01,73.38,76.695,Fort Lauderdale
2941,3455,male,40051,63.93,67.32,62.38,64.85,New Haven
2942,3459,male,33610,75.38,79.07,72.03,75.55,Tampa
2943,3461,male,22191,63.79,68.61,59.31,63.96,Woodbridge
2944,3463,male,22191,63.79,68.61,59.31,63.96,Woodbridge
2945,3464,male,14580,50.22,53.06,46.04,49.55,Webster
2946,3465,male,14580,50.22,53.06,46.04,49.55,Webster
2947,3468,male,14580,50.22,53.06,46.04,49.55,Webster
2948,3470,male,39730,68.54,71.87,67.3,69.58500000000001,Aberdeen
2949,3471,male,48858,61.59,64.06,58.48,61.269999999999996,Mount Pleasant
2950,3473,male,78244,81.37,83.17,79.43,81.30000000000001,San Antonio
2951,3474,male,30114,66.49,70.18,63.27,66.72500000000001,Canton
2952,3475,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2953,3476,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2954,3478,male,27534,68.32,69.85,64.49,67.16999999999999,Goldsboro
2955,3482,male,76114,77.54,79.95,73.87,76.91,Fort Worth
2956,3483,male,14623,49.48,53.11,46.02,49.565,Rochester
2957,3486,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2958,3488,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2959,3493,male,85202,90.37,93.63,86.23,89.93,Mesa
2960,3497,male,70816,72.84,75.97,69.03,72.5,Baton Rouge
2961,3499,male,72903,77.23,78.46,71.28,74.87,Fort Smith
2962,3500,male,28425,67.66,71.49,63.97,67.72999999999999,Burgaw
2963,3501,male,91977,66.97,70.34,63.95,67.14500000000001,Spring Valley
2964,3502,male,13676,46.74,51.08,44.11,47.595,Potsdam
2965,3503,male,30815,67.53,71.29,64.04,67.665,Hephzibah
2966,3505,male,29583,66.4,68.22,62.46,65.34,Pamplico
2967,3508,male,25839,60.3,64.49,57.6,61.045,Fairdale
2968,3511,male,55437,74.71,78.04,71.13,74.58500000000001,Minneapolis
2969,3515,male,43331,62.08,66.43,59.92,63.175000000000004,Lakeview
2970,3517,male,55372,73.96,76.98,69.91,73.445,Prior Lake
2971,3519,male,75789,71.85,79.36,69.08,74.22,Troup
2972,3530,male,93551,67.87,72.45,60.69,66.57,Palmdale
2973,3532,male,44256,58.3,63.21,53.94,58.575,Medina
2974,3537,male,44256,58.3,63.21,53.94,58.575,Medina
2975,3538,male,74145,76.44,79.05,72.93,75.99000000000001,Tulsa
2976,3540,male,74145,76.44,79.05,72.93,75.99000000000001,Tulsa
2977,3542,male,74145,76.44,79.05,72.93,75.99000000000001,Tulsa
2978,3547,male,78586,78.55,80.91,77.97,79.44,San Benito
2979,3552,male,78586,78.55,80.91,77.97,79.44,San Benito
2980,3555,male,78586,78.55,80.91,77.97,79.44,San Benito
2981,3556,male,44256,58.3,63.21,53.94,58.575,Medina
2982,3558,male,28134,67.33,71.19,63.82,67.505,Pineville
2983,3560,male,92227,90.18,92.01,83.01,87.51,Brawley
2984,3561,male,25839,60.3,64.49,57.6,61.045,Fairdale
2985,3563,male,60435,68.68,73.9,65.05,69.475,Joliet
2986,3564,male,92227,90.18,92.01,83.01,87.51,Brawley
2987,3565,male,62203,70.05,75.61,65.39,70.5,East Saint Louis
2988,3566,male,53703,66.45,71.58,61.02,66.3,Madison
2989,3567,male,15009,56.84,63.1,52.65,57.875,Beaver
2990,3571,male,62203,70.05,75.61,65.39,70.5,East Saint Louis
2991,3572,male,62203,70.05,75.61,65.39,70.5,East Saint Louis
2992,3575,male,77701,75.9,78.76,71.11,74.935,Beaumont
2993,3577,male,62203,70.05,75.61,65.39,70.5,East Saint Louis
2994,3580,male,29611,64.06,67.71,60.28,63.995,Greenville
2995,3582,male,29611,64.06,67.71,60.28,63.995,Greenville
2996,3584,male,14222,53.62,59.36,48.74,54.05,Buffalo
2997,3587,male,29611,64.06,67.71,60.28,63.995,Greenville
2998,3588,male,64127,72.95,75.54,68.86,72.2,Kansas City
2999,3589,male,64127,72.95,75.54,68.86,72.2,Kansas City
3000,3593,male,29611,64.06,67.71,60.28,63.995,Greenville
3001,3594,male,46226,66.43,70.2,63.16,66.68,Indianapolis
3002,3595,male,29611,64.06,67.71,60.28,63.995,Greenville
3003,3597,male,29611,64.06,67.71,60.28,63.995,Greenville
3004,3601,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3005,3603,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3006,3604,male,22191,63.79,68.61,59.31,63.96,Woodbridge
3007,3606,male,78228,81.93,83.57,78.57,81.07,San Antonio
3008,3608,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3009,3609,male,22191,63.79,68.61,59.31,63.96,Woodbridge
3010,3610,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3011,3613,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3012,3619,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3013,3620,male,46222,66.63,70.12,61.48,65.8,Indianapolis
3014,3621,male,27869,65.43,68.11,62.51,65.31,Rich Square
3015,3623,male,27869,65.43,68.11,62.51,65.31,Rich Square
3016,3629,male,29583,66.4,68.22,62.46,65.34,Pamplico
3017,3634,male,32703,75.18,78.03,73.02,75.525,Apopka
3018,3635,male,73018,75.11,78.85,73.89,76.37,Chickasha
